imageFile,corrAns,sameOrDiff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,background.started,startkey.started,instructionstxt.started,background2.started,faces.started,resp.started,trial_counter.started,reminder.started,resp.keys,resp.corr,resp.rt,resp.duration,background4.started,endmsg.started,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (5).png,left,same,0,0,0,5,24.708716500000037,24.708716500000037,24.708716500000037,32.71361980000006,32.71361980000006,32.71361980000006,32.71361980000006,32.71361980000006,left,1,6.2793572000000495,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (15).png,right,different,0,1,1,37,,,,39.08874270000001,39.08874270000001,39.08874270000001,39.08874270000001,39.08874270000001,right,1,1.7721497,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (11).png,left,same,0,2,2,7,,,,40.94131720000007,40.94131720000007,40.94131720000007,40.94131720000007,40.94131720000007,left,1,3.038604600000099,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (10).png,right,different,0,3,3,35,,,,44.07303520000005,44.07303520000005,44.07303520000005,44.07303520000005,44.07303520000005,right,1,2.796622800000023,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\170_DV_C2.jpg,left,same,0,4,4,17,,,,46.96524869999996,46.96524869999996,46.96524869999996,46.96524869999996,46.96524869999996,left,1,4.124105800000052,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (3).png,left,same,0,5,5,3,,,,51.19209760000001,51.19209760000001,51.19209760000001,51.19209760000001,51.19209760000001,right,0,3.433952999999974,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\108_DV_C2.jpg,left,same,0,6,6,10,,,,54.68187080000007,54.68187080000007,54.68187080000007,54.68187080000007,54.68187080000007,right,0,2.6620180999999548,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\076_109_R.jpg,right,different,0,7,7,24,,,,57.41111330000001,57.41111330000001,57.41111330000001,57.41111330000001,57.41111330000001,right,1,2.7647124999999733,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\091_283_R.jpg,right,different,0,8,8,26,,,,60.21764530000007,60.21764530000007,60.21764530000007,60.21764530000007,60.21764530000007,left,0,1.7818479999999681,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\168_C2_DV.jpg,left,same,0,9,9,16,,,,62.05336109999996,62.05336109999996,62.05336109999996,62.05336109999996,62.05336109999996,left,1,3.4830087999999932,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\049_218_L.jpg,right,different,0,10,10,23,,,,65.57917670000006,65.57917670000006,65.57917670000006,65.57917670000006,65.57917670000006,right,1,3.8732146999999486,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\303_DV_C2.jpg,left,same,0,11,11,19,,,,69.49492329999998,69.49492329999998,69.49492329999998,69.49492329999998,69.49492329999998,left,1,3.7597534000000223,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (7).png,right,different,0,12,12,32,,,,73.33212190000006,73.33212190000006,73.33212190000006,73.33212190000006,73.33212190000006,left,0,3.672794900000099,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\EaDfeOoU4AAcwAq .jpg,left,same,0,13,13,0,,,,77.05362390000005,77.05362390000005,77.05362390000005,77.05362390000005,77.05362390000005,right,0,2.1328558999999814,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (9).png,right,different,0,14,14,34,,,,79.30032800000004,79.30032800000004,79.30032800000004,79.30032800000004,79.30032800000004,right,1,4.300699000000009,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\fpsyg-12-627678-g001 different.jpg,right,different,0,15,15,31,,,,83.64371089999997,83.64371089999997,83.64371089999997,83.64371089999997,83.64371089999997,right,1,1.765655899999956,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\019_074_L.jpg,right,different,0,16,16,21,,,,85.4473653,85.4473653,85.4473653,85.4473653,85.4473653,right,1,1.8253168999999616,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\136_C2_DV.jpg,left,same,0,17,17,14,,,,87.32907929999999,87.32907929999999,87.32907929999999,87.32907929999999,87.32907929999999,right,0,4.202189799999928,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled.png,right,different,0,18,18,39,,,,91.63655660000006,91.63655660000006,91.63655660000006,91.63655660000006,91.63655660000006,right,1,1.1758563000000777,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (8).png,right,different,0,19,19,33,,,,92.8987869,92.8987869,92.8987869,92.8987869,92.8987869,right,1,2.941650099999947,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\077_133_R.jpg,right,different,0,20,20,25,,,,95.88398510000002,95.88398510000002,95.88398510000002,95.88398510000002,95.88398510000002,right,1,1.3823443999999654,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\139_DV_C2.jpg,left,same,0,21,21,15,,,,97.3075834,97.3075834,97.3075834,97.3075834,97.3075834,right,0,2.99249599999996,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\fpsyg-12-627678-g001 different 1.jpg,right,different,0,22,22,30,,,,100.3547658,100.3547658,100.3547658,100.3547658,100.3547658,right,1,1.9969277999999804,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\129_C2_DV.jpg,left,same,0,23,23,13,,,,102.3941122,102.3941122,102.3941122,102.3941122,102.3941122,right,0,1.3228159000000232,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (12).png,left,same,0,24,24,8,,,,103.82241090000002,103.82241090000002,103.82241090000002,103.82241090000002,103.82241090000002,left,1,2.215378400000077,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\025_235_L.jpg,right,different,0,25,25,22,,,,106.07727669999997,106.07727669999997,106.07727669999997,106.07727669999997,106.07727669999997,right,1,1.780165899999929,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\013_235_R.jpg,right,different,0,26,26,20,,,,107.9110551,107.9110551,107.9110551,107.9110551,107.9110551,right,1,1.2423078000000487,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\102_224_R.jpg,right,different,0,27,27,28,,,,109.20606020000002,109.20606020000002,109.20606020000002,109.20606020000002,109.20606020000002,right,1,1.2268841000001203,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled (14).png,right,different,0,28,28,36,,,,110.52952260000006,110.52952260000006,110.52952260000006,110.52952260000006,110.52952260000006,right,1,1.188854900000024,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (13).png,left,same,0,29,29,9,,,,111.82126790000007,111.82126790000007,111.82126790000007,111.82126790000007,111.82126790000007,left,1,1.8382946000000402,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\EaDfeOoU4AAcwAq same faces.jpg,left,same,0,30,30,1,,,,113.70232150000004,113.70232150000004,113.70232150000004,113.70232150000004,113.70232150000004,right,0,4.779628300000013,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\115_C2_DV.jpg,left,same,0,31,31,11,,,,118.53206290000003,118.53206290000003,118.53206290000003,118.53206290000003,118.53206290000003,right,0,1.5254126000000952,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (6).png,left,same,0,32,32,6,,,,120.135941,120.135941,120.135941,120.135941,120.135941,right,0,2.3959978999999976,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\Untitled.jpeg,right,different,0,33,33,38,,,,122.59746589999997,122.59746589999997,122.59746589999997,122.59746589999997,122.59746589999997,right,1,1.9431196000000455,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (1).png,left,same,0,34,34,2,,,,124.64587230000006,124.64587230000006,124.64587230000006,124.64587230000006,124.64587230000006,right,0,1.5227532999999767,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\Untitled (4).png,left,same,0,35,35,4,,,,126.24997770000004,126.24997770000004,126.24997770000004,126.24997770000004,126.24997770000004,left,1,1.2450172000000066,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\235_C2_DV.jpg,left,same,0,36,36,18,,,,127.55065320000006,127.55065320000006,127.55065320000006,127.55065320000006,127.55065320000006,left,1,1.9515104999999267,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\106_224_L.jpg,right,different,0,37,37,29,,,,129.54232850000005,129.54232850000005,129.54232850000005,129.54232850000005,129.54232850000005,right,1,1.6926778000000695,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\different\092_283_L.jpg,right,different,0,38,38,27,,,,131.27444460000004,131.27444460000004,131.27444460000004,131.27444460000004,131.27444460000004,right,1,5.510374899999988,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
C:\Users\ASUS\OneDrive\Desktop\glasgow_face_matching-master\same\120_DV_C2.jpg,left,same,0,39,39,12,,,,136.8314696,136.8314696,136.8314696,136.8314696,136.8314696,left,1,3.4001790999999457,None,,,participant5,001,2023-11-28_12h05.08.286,glasgow face matching task new,2023.1.3,60.00718886122517,
,,,,,,,,,,,,,,,,,,,140.26112180000007,140.26112180000007,,,,,,,
